9.36853e-09,0,0,0,0,0
0.000192486,0,1.12707e-18,0,0,0
0.000387248,0,9.57185e-10,0,0,0
0.00058469,0,5.84943e-09,0,0,0
0.000758224,0,1.72925e-08,0,0,0
0.000950541,0,3.64564e-08,0,0,0
0.00112646,0,6.78995e-08,0,0,0
0.00132257,0,1.11959e-07,0,0,0
0.00152167,0,1.77568e-07,0,0,0
0.00169978,0,2.6257e-07,0,0,0
0.00187654,0,3.61702e-07,0,0,0
0.00206097,0,4.84167e-07,0,0,0
0.00225183,0,6.38101e-07,0,0,0
0.0024434,0,8.26559e-07,0,0,0
0.00261801,0,1.04272e-06,0,0,0
0.00281377,0,1.28659e-06,0,0,0
0.00305696,0,1.61464e-06,0,0,0
0.00323505,0,2.01683e-06,0,0,0
0.00339913,0,2.37322e-06,0,0,0
0.00357331,0,2.75432e-06,0,0,0
0.0037684,0,3.21001e-06,0,0,0
0.00394752,0,3.73979e-06,0,0,0
0.00412654,0,4.28987e-06,0,0,0
0.00431726,0,4.90443e-06,0,0,0
0.0045572,0,5.66661e-06,0,0,0
0.00474317,0,6.57164e-06,0,0,0
0.00491462,0,7.37628e-06,0,0,0
0.00510495,0,8.22588e-06,0,0,0
0.00528181,0,9.18283e-06,0,0,0
0.00545016,0,1.01434e-05,0,0,0
0.00561053,0,1.11182e-05,0,0,0
0.00579657,0,1.21728e-05,0,0,0
0.00598313,0,1.34116e-05,0,0,0
0.00616426,0,1.47214e-05,0,0,0
0.00632535,0,1.60346e-05,0,0,0
0.00649794,0,1.73443e-05,0,0,0
0.0066814,0,1.88205e-05,0,0,0
0.00685145,0,2.04047e-05,0,0,0
0.00703043,0,2.20171e-05,0,0,0
0.00721852,0,2.38027e-05,0,0,0
0.0073986,0,2.57194e-05,0,0,0
0.00759763,0,2.77455e-05,0,0,0
0.0077779,0,2.99526e-05,0,0,0
0.00820185,0,3.31019e-05,0,0,0
0.00836153,0,3.75256e-05,0,0,0
0.00850788,0,3.96838e-05,0,0,0
0.00866991,0,4.18677e-05,0,0,0
0.00881682,0,4.42144e-05,0,0,0
0.00900676,0,4.67106e-05,0,0,0
0.00918757,0,4.97235e-05,0,0,0
0.00937712,0,5.28076e-05,0,0,0
0.00958621,0,5.62357e-05,0,0,0
0.00974468,0,5.97434e-05,0,0,0
0.00994501,0,6.30045e-05,0,0,0
0.0101244,0,6.68058e-05,0,0,0
0.0103043,0,7.04685e-05,0,0,0
0.010498,0,7.43671e-05,0,0,0
0.0106943,0,7.86326e-05,0,0,0
0.0108826,0,8.30387e-05,0,0,0
0.0110694,0,8.74656e-05,0,0,0
0.0112475,0,9.195e-05,0,0,0
0.0114435,0,9.6586e-05,0,0,0
0.0116139,0,0.000101471,0,0,0
0.0118083,0,0.000106267,0,0,0
0.0120018,0,0.000111656,0,0,0
0.0121928,0,0.000117181,0,0,0
0.0123692,0,0.00012269,0,0,0
0.0125649,0,0.000128265,0,0,0
0.0127596,0,0.000134409,0,0,0
0.0129421,0,0.00014059,0,0,0
0.0131488,0,0.00014695,0,0,0
0.0133173,0,0.000153627,0,0,0
0.0135049,0,0.000159812,0,0,0
0.0137066,0,0.000166802,0,0,0
0.0138675,0,0.000173843,0,0,0
0.0140466,0,0.000180248,0,0,0
0.0142156,0,0.00018716,0,0,0
0.0143971,0,0.000194141,0,0,0
0.0145598,0,0.000201381,0,0,0
0.0147441,0,0.000208569,0,0,0
0.0149084,0,0.000216269,0,0,0
0.0150954,0,0.000223893,0,0,0
0.0152701,0,0.000232203,0,0,0
0.0154562,0,0.000240508,0,0,0
0.015609,0,0.000248846,0,0,0
0.0157767,0,0.000256522,0,0,0
0.0159527,0,0.000264991,0,0,0
0.0161077,0,0.000273573,0,0,0
0.0162555,0,0.000281477,0,0,0
0.0164252,0,0.000289663,0,0,0
0.016613,0,0.000299132,0,0,0
0.0167709,0,0.000308925,0,0,0
0.0169586,0,0.000318352,0,0,0
0.0171467,0,0.000329134,0,0,0
0.0173327,0,0.000340134,0,0,0
0.0175179,0,0.000351278,0,0,0
0.0177046,0,0.000362657,0,0,0
0.0178956,0,0.000374432,0,0,0
0.0180886,0,0.000386688,0,0,0
0.0182648,0,0.000398932,0,0,0
0.0184336,0,0.000410513,0,0,0
0.0186169,0,0.000422306,0,0,0
0.0187889,0,0.000434735,0,0,0
0.01896,0,0.000446851,0,0,0
0.019098,0,0.000458349,0,0,0
0.0192827,0,0.000469557,0,0,0
0.0194401,0,0.000482603,0,0,0
0.0196008,0,0.00049458,0,0,0
0.0197656,0,0.000507032,0,0,0
0.0199619,0,0.000520731,0,0,0
0.0201551,0,0.000536285,0,0,0
0.0203276,0,0.000551413,0,0,0
0.0205131,0,0.000566031,0,0,0
0.0206822,0,0.000581183,0,0,0
0.0208618,0,0.000595954,0,0,0
0.0210217,0,0.000611018,0,0,0
0.0211922,0,0.000625478,0,0,0
0.0213663,0,0.000640913,0,0,0
0.0215461,0,0.000656997,0,0,0
0.0217394,0,0.000674121,0,0,0
0.0219107,0,0.000691707,0,0,0
0.0220902,0,0.000708442,0,0,0
0.0222436,0,0.00072513,0,0,0
0.0224149,0,0.000740928,0,0,0
0.0225701,0,0.000757619,0,0,0
0.02276,0,0.000774648,0,0,0
0.0229214,0,0.000793364,0,0,0
0.023103,0,0.000811071,0,0,0
0.023273,0,0.000830074,0,0,0
0.0234405,0,0.000848441,0,0,0
0.0236243,0,0.000867489,0,0,0
0.0237848,0,0.000887181,0,0,0
0.02398,0,0.000906706,0,0,0
0.0241681,0,0.000928926,0,0,0
0.0243558,0,0.000950948,0,0,0
0.0245313,0,0.000972802,0,0,0
0.0247116,0,0.000994185,0,0,0
0.0248879,0,0.00101611,0,0,0
0.0250464,0,0.0010373,0,0,0
0.025187,0,0.00105652,0,0,0
0.0253773,0,0.00107654,0,0,0
0.0255719,0,0.00110131,0,0,0
0.0257478,0,0.00112605,0,0,0
0.0259438,0,0.00115036,0,0,0
0.0261033,0,0.00117522,0,0,0
0.026306,0,0.00119904,0,0,0
0.0265029,0,0.00122694,0,0,0
0.0266817,0,0.00125389,0,0,0
0.0268708,0,0.00127997,0,0,0
0.0270507,0,0.00130698,0,0,0
0.0272432,0,0.00133409,0,0,0
0.0274461,0,0.00136334,0,0,0
0.0276206,0,0.00139264,0,0,0
0.0278101,0,0.00142022,0,0,0
0.0279834,0,0.00144888,0,0,0
0.0281627,0,0.00147654,0,0,0
0.0283331,0,0.0015047,0,0,0
0.0285353,0,0.00153398,0,0,0
0.0287313,0,0.0015668,0,0,0
0.028903,0,0.00159807,0,0,0
0.0290488,0,0.00162555,0,0,0
0.0292156,0,0.00165158,0,0,0
0.029384,0,0.00168038,0,0,0
0.029564,0,0.00171039,0,0,0
0.0297742,0,0.0017439,0,0,0
0.0299394,0,0.0017788,0,0,0
0.0301258,0,0.00181002,0,0,0
0.0303061,0,0.0018438,0,0,0
0.0304968,0,0.00187791,0,0,0
0.0306885,0,0.00191381,0,0,0
0.030866,0,0.0019494,0,0,0
0.0310557,0,0.00198441,0,0,0
0.0312284,0,0.0020203,0,0,0
0.0314163,0,0.00205539,0,0,0
0.0316171,0,0.00209377,0,0,0
0.0317784,0,0.00213175,0,0,0
0.03198,0,0.00216752,0,0,0
0.0321552,0,0.00220743,0,0,0
0.032353,0,0.00224576,0,0,0
0.0325469,0,0.00228744,0,0,0
